ARRIETA,4437
CANCHOLA,4431
VICTORIA,4429
ARZOLA,4420
JORGE,4409
GIBSON,4404
CALLE,4392
AMEZQUITA,4385
GRIFFIN,4385
FORD,4381
ALEJANDRE,4376
CASTORENA,4373
RAYGOZA,4370
SOLER,4369
MENDIETA,4367
CARBALLO,4355
GRAJEDA,4346
KENNEDY,4333
CORDOBA,4331
BARROSO,4322
OSEGUERA,4322
PLATA,4321
GOMES,4315
TOPETE,4309
FRAIRE,4303
GRULLON,4299
MELENDREZ,4299
GAMINO,4293
ESQUIBEL,4291
GORDILLO,4283
COLUNGA,4282
CANAS,4268
ANDRES,4266
GANDARA,4264
ENCISO,4262
BRYANT,4260
WELLS,4247
PEGUERO,4239
TOMAS,4239
LOPES,4215
BALBUENA,4211
CHICAS,4185
PASTRANA,4184
REAL,4183
ZERMENO,4174
WOODS,4169
NAVAS,4157
CALIXTO,4133
SIMPSON,4128
BOBADILLA,4127
ADAMES,4122
MORFIN,4119
DELREAL,4117
BURNS,4115
DEHOYOS,4113
TORIBIO,4098
ESPITIA,4096
MEJIAS,4096
SILVAS,4094
NOYOLA,4093
ASTORGA,4088
SAIZ,4086
LAUREANO,4085
CELAYA,4082
MARCIAL,4082
MARINO,4078
TERRONES,4070
GEORGE,4065
ALMENDAREZ,4059
GERMAN,4057
MAURICIO,4038
AGUIAR,4035
ALAS,4030
MERCEDES,4025
CAUDILLO,4019
VILLAR,4013
GARZON,4012
PERES,4007
JOSE,4001
PASILLAS,4001
PORTER,3995
DIXON,3971
GRANT,3970
OWENS,3965
ARGUELLES,3964
DANIELS,3957
REVELES,3955
NOVOA,3945
TELLES,3944
TUCKER,3935
ARCOS,3931
COSTA,3922
LONDONO,3922
HUNTER,3915
SISNEROS,3900
FERMIN,3899
MURGUIA,3897
CASARES,3894
TAVARES,3894
FREEMAN,3890
MANUEL,3890
MEDEL,3885
VALERO,3880
GURULE,3879
OLEA,3875
BORRERO,3871
WEBB,3867
MASON,3861
ALMANZAR,3855
HUERTAS,3833
PAIZ,3826
ENCINAS,3822
SOTOMAYOR,3819
DEPAZ,3813
QUIJANO,3811
PABLO,3798
TRISTAN,3797
ALCAZAR,3795
FRAGOSO,3789
JEREZ,3788
MATAMOROS,3787
LEPE,3786
SHAW,3785
ROBERTSON,3780
TOBIAS,3774
HINOJOS,3770
ARMSTRONG,3768
SEBASTIAN,3768
VIRGEN,3762
WAGNER,3755
SIMENTAL,3740
SPENCER,3737
OLIVEROS,3732
ZAMORANO,3732
CENICEROS,3731
HOLMES,3731
SANTIBANEZ,3725
BECERRIL,3718
HIGUERA,3716
ALMODOVAR,3713
PLACENCIA,3713
FERGUSON,3705
QUINTEROS,3701
FOX,3686
CRAWFORD,3684
GRANILLO,3684
FONTANEZ,3678
STEPHENS,3674
FARFAN,3673
RICHARDS,3668
STONE,3665
HUNT,3660
RYAN,3658
LUNG,3649
ESPANA,3644
JACQUEZ,3639
AVITIA,3624
MOCTEZUMA,3623
CUEVA,3621
ZAZUETA,3618
TREVIZO,3616
FRAGA,3608
BLACK,3605
PASTOR,3595
CALLEJAS,3583
BUCIO,3581
CARRERO,3579
